target_id	length	eff_length	est_counts	tpm
BGER000090-RA	1061	306.742	212	96.6309
BGER000091-RA	225	83.2667	0	0
BGER000092-RA	2790	2035.74	0	0
BGER000093-RA	222	80.2667	0	0
BGER000094-RA	222	80.2667	0	0
BGER000095-RA	222	80.2667	0	0
BGER000096-RA	222	80.2667	0	0
BGER000097-RA	1078	323.742	46	19.8661
BGER000098-RA	783	157.241	16	14.2268
BGER000099-RA	1044	289.742	7	3.37785
BGER000100-RA	912	200.421	19	13.2545
BGER000101-RA	419	70.8479	65	128.274
BGER000102-RA	2859	2104.74	88.3023	5.86578
BGER000103-RA	973	229.649	443	269.707
BGER000104-RA	1534	779.742	5	0.896545
BGER000105-RA	1311	556.742	338	84.882
BGER000106-RA	654	135.374	4	4.1312
BGER000107-RA	1224	469.742	10	2.97642
BGER000108-RA	831	171.765	20	16.2798
BGER000109-RA	660	136.057	226	232.242
BGER000110-RA	864	182.626	0	0
BGER000111-RA	824	169.469	61	50.3259
BGER000112-RA	621	129.327	353	381.627
BGER000113-RA	1851	1096.74	10.23	1.30414
BGER000114-RA	705	141.681	11	10.8551
BGER000115-RA	3927	3172.74	125	5.50843
BGER000116-RA	1983	1228.74	113	12.8579
BGER000117-RA	828	170.678	442	362.073
BGER000118-RA	4470	3715.74	668	25.1353
BGER000119-RA	1711	956.742	445.928	65.1663
BGER000120-RA	2451	1696.74	8	0.659215
BGER000121-RA	1489	734.742	6	1.14175
BGER000122-RA	830	171.346	2	1.63196
BGER000123-RA	552	114.949	3	3.64897
BGER000124-RA	1339	584.742	10	2.39105
BGER000125-RA	6621	5866.74	230	5.4813
BGER000126-RA	552	114.949	0	0
BGER000127-RA	486	97.6948	0	0
BGER000128-RA	684	138.819	0	0
BGER000129-RA	1020	265.742	5	2.63065
BGER000130-RA	1923	1168.74	167	19.9779
BGER000131-RA	867	183.659	33	25.122
BGER000132-RA	394	63.2595	0	0
BGER000133-RA	621	129.327	0	0
BGER000134-RA	582	121.415	6	6.90928
BGER000135-RA	2154	1399.74	16	1.59818
BGER000136-RA	1002	247.742	0	0
BGER000137-RA	525	107.009	0	0
BGER000138-RA	1263	508.742	10.7873	2.96462
BGER000139-RA	1433	678.742	77	15.8613
BGER000140-RA	2232	1477.74	608	57.5251
BGER000141-RA	396	64.0743	15	32.7311
BGER000142-RA	1402	647.742	1	0.215849
BGER000143-RA	3009	2254.74	0	0
BGER000144-RA	1119	364.742	0	0
BGER000145-RA	3018	2263.74	20	1.23525
BGER000146-RA	624	129.131	22	23.8202
BGER000147-RA	333	45.3949	0	0
BGER000148-RA	2621	1866.74	7	0.524284
BGER000149-RA	2187	1432.74	6	0.585512
BGER000150-RA	1392	637.742	22	4.82315
BGER000151-RA	1820	1065.74	384	50.377
BGER000152-RA	2303	1548.74	38	3.4305
BGER000153-RA	2305	1550.74	1	0.0901599
BGER000154-RA	785	158.062	78	68.9955
BGER000155-RA	1716	961.742	85	12.357
BGER000156-RA	2253	1498.74	191	17.818
BGER000157-RA	1002	247.742	69	38.9406
BGER000158-RA	305	44.9529	0	0
BGER000159-RA	1350	595.742	192	45.0605
BGER000160-RA	507	102.434	22	30.0282
BGER000161-RA	1110	355.742	3	1.17907
BGER000162-RA	1716	961.742	0	0
BGER000163-RA	222	80.2667	0	0
BGER000164-RA	1494	739.742	159	30.0517
BGER000165-RA	3663	2908.74	220.207	10.5847
BGER000166-RA	404	66.561	0	0
BGER000167-RA	720	144.006	0	0
BGER000168-RA	360	49.9688	1	2.79804
BGER000169-RA	303	45.675	0	0
BGER000170-RA	1710	955.742	16	2.34063
BGER000171-RA	1947	1192.74	0	0
BGER000172-RA	1818	1063.74	0	0
BGER000173-RA	1317	562.742	76	18.8824
BGER000174-RA	1455	700.742	641	127.895
BGER000175-RA	537	110.937	14	17.6443
BGER000176-RA	942	214.002	2	1.30667
BGER000177-RA	929	207.635	120	80.8039
BGER000178-RA	1880	1125.74	1481	183.937
BGER000179-RA	393	62.9399	3	6.6642
BGER000180-RA	1958	1203.74	140	16.261
BGER000181-RA	378	58.0452	5	12.0436
BGER000182-RA	231	71.2632	20	39.239
BGER000183-RA	471	91.6152	5	7.63054
BGER000184-RA	435	77.0455	6	10.8882
BGER000185-RA	336	45.6168	0	0
BGER000186-RA	465	89.2032	0	0
BGER000187-RA	2052	1297.74	80	8.61895
BGER000188-RA	471	91.6152	0	0
BGER000189-RA	444	79.936	0	0
BGER000190-RA	963	224.423	0	0
BGER000191-RA	1251	496.742	0	0
BGER000192-RA	306	44.9195	14	43.5758
BGER000193-RA	150	75.8333	0	0
BGER000194-RA	642	133.109	5	5.2519
BGER000195-RA	674	137.572	3	3.0489
BGER000196-RA	5315	4560.74	148.323	4.54702
BGER000197-RA	1542	787.742	289	51.294
BGER000198-RA	324	45.3256	32	98.7096
BGER000199-RA	876	186.798	71	53.1421
BGER000200-RA	1716	961.742	0	0
BGER000201-RA	186	66.5455	0	0
BGER000202-RA	1234	479.742	1	0.291437
BGER000203-RA	1266	511.742	3	0.81964
BGER000204-RA	1857	1102.74	12	1.52146
BGER000205-RA	1053	298.742	0	0
BGER000206-RA	570	119.753	2	2.33505
BGER000207-RA	378	58.0452	0	0
BGER000208-RA	421	71.2464	0	0
BGER000209-RA	588	122.641	3	3.42011
BGER000210-RA	1104	349.742	0	0
BGER000211-RA	1017	262.742	0	0
BGER000212-RA	1275	520.742	0	0
BGER000213-RA	624	129.131	1	1.08273
BGER000214-RA	432	75.4434	0	0
BGER000215-RA	3768	3013.74	101	4.68563
BGER000216-RA	2769	2014.74	298	20.68
BGER000217-RA	759	152.058	169	155.392
BGER000218-RA	678	137.895	32	32.4454
BGER000219-RA	2271	1516.74	88	8.11192
BGER000220-RA	1082	327.742	418	178.319
BGER000221-RA	660	136.057	9	9.24856
BGER000222-RA	610	127.945	3	3.27832
BGER000223-RA	1525	770.742	91	16.5077
BGER000224-RA	1878	1123.74	1	0.124419
BGER000225-RA	639	132.38	0	0
BGER000226-RA	1878	1123.74	144	17.9163
BGER000227-RA	1662	907.742	282	43.435
BGER000228-RA	845	175.722	0	0
BGER000229-RA	1025	270.742	23	11.8775
BGER000230-RA	1149	394.742	0	0
BGER000231-RA	645	133.28	68	71.3342
BGER000232-RA	1061	306.742	331	150.872
BGER000233-RA	480	94.9353	23	33.8729
BGER000234-RA	756	151.484	0	0
BGER000235-RA	1107	352.742	24	9.51278
BGER000236-RA	498	99.6002	0	0
BGER000237-RA	1134	379.742	204	75.1095
BGER000238-RA	1464	709.742	91	17.9264
BGER000239-RA	1632	877.742	54	8.60161
BGER000240-RA	901	195.915	168	119.893
BGER000241-RA	493	98.1768	0	0
BGER000242-RA	678	137.895	40	40.5567
BGER000243-RA	1445	690.742	74	14.9785
BGER000244-RA	446	81	11	18.9872
BGER000245-RA	1228	473.742	183	54.0085
BGER000246-RA	1424	669.742	67	13.9869
BGER000247-RA	297	58.8182	2	4.75413
BGER000248-RA	1080	325.742	67	28.7577
BGER000249-RA	360	49.9688	21	58.7589
BGER000250-RA	2622	1867.74	407	30.467
BGER000251-RA	1047	292.742	92	43.9396
BGER000252-RA	363	50.6791	0	0
BGER000253-RA	936	210.708	0	0
BGER000254-RA	923	205.002	180	122.763
BGER000255-RA	870	184.702	232	175.618
BGER000256-RA	1390	635.742	65	14.295
BGER000257-RA	878	187.478	15.2014	11.3367
BGER000258-RA	1174	419.742	29	9.65981
BGER000259-RA	2352	1597.74	190	16.6265
BGER000260-RA	617	128.734	0	0
BGER000261-RA	8741	7986.74	118.732	2.07851
BGER000262-RA	607	127.576	0	0
BGER000263-RA	928	207.356	0	0
BGER000264-RA	1766	1011.74	36	4.97491
BGER000265-RA	390	62.0169	8	18.0357
BGER000266-RA	466	89.2996	100	156.568
BGER000267-RA	1905	1150.74	0	0
BGER000268-RA	774	155.482	0	0
BGER000269-RA	452	82.793	2.3672	3.99754
BGER000270-RA	1026	271.742	5	2.57257
BGER000271-RA	1008	253.742	0	0
BGER000272-RA	766	153.245	3	2.73709
BGER000273-RA	1881	1126.74	0	0
BGER000274-RA	492	97.8785	1	1.42845
BGER000275-RA	1222	467.742	0	0
BGER000276-RA	798	161.19	135	117.098
BGER000277-RA	2601	1846.74	23	1.7413
BGER000278-RA	1239	484.742	0.196117	0.0565662
BGER000279-RA	681	138.46	0	0
BGER000280-RA	3062	2307.74	20.6523	1.25122
BGER000281-RA	1583	828.742	179	30.1986
BGER000282-RA	1784	1029.74	39	5.29528
BGER000283-RA	663	136.567	0	0
BGER000284-RA	1212	457.742	51	15.5777
BGER000285-RA	582	121.415	0	0
BGER000286-RA	456	84.2159	13	21.5825
BGER000287-RA	963	224.423	11	6.85296
BGER000288-RA	2586	1831.74	35	2.67151
BGER000289-RA	1434	679.742	5.01097	1.0307
BGER000290-RA	3099	2344.74	25	1.49073
BGER000291-RA	594	124.653	0	0
BGER000292-RA	1611	856.742	5	0.815967
BGER000293-RA	759	152.058	4	3.67792
BGER000294-RA	2615	1860.74	20.1056	1.51072
BGER000295-RA	2445	1690.74	6	0.496166
BGER000296-RA	732	146.507	0	0
BGER000297-RA	565	117.841	0	0
BGER000298-RA	447	81.1993	0	0
BGER000299-RA	1385	630.742	65	14.4084
BGER000300-RA	1287	532.742	10	2.62444
BGER000301-RA	1057	302.742	0	0
BGER000302-RA	1071	316.742	64	28.2506
BGER000303-RA	714	143.403	0	0
BGER000304-RA	2147	1392.74	463.056	46.4853
BGER000305-RA	3581	2826.74	188	9.29875
BGER000306-RA	291	73.75	0	0
BGER000307-RA	551	114.685	0	0
BGER000308-RA	1276	521.742	9.32835	2.49978
BGER000309-RA	899	195.367	0	0
BGER000310-RA	1164	409.742	0	0
BGER000311-RA	1401	646.742	14	3.02656
BGER000312-RA	698	140.488	0	0
BGER000313-RA	1313	558.742	13	3.25301
BGER000314-RA	281	80.5625	21	36.4451
BGER000315-RA	844	175.525	84	66.9102
BGER000316-RA	2239	1484.74	7	0.659174
BGER000317-RA	585	121.894	0	0
BGER000318-RA	975	230.784	0	0
BGER000319-RA	1111	356.742	0	0
BGER000320-RA	248	83.9	40	66.6578
BGER000321-RA	399	66.5579	0	0
BGER000322-RA	1047	292.742	186.801	89.2172
BGER000323-RA	7503	6748.74	77.3516	1.6025
BGER000324-RA	4733	3978.74	47	1.6516
BGER000325-RA	267	76.7143	2	3.64507
BGER000326-RA	1776	1021.74	0	0
BGER000327-RA	3915	3160.74	316.639	14.0064
BGER000328-RA	955	220.3	146	92.6596
BGER000329-RA	492	97.8785	16	22.8552
BGER000330-RA	897	194.826	190	136.351
BGER000331-RA	693	139.495	123	123.282
BGER000332-RA	696	139.992	0	0
BGER000333-RA	1140	385.742	3	1.08737
BGER000334-RA	917	202.628	75	51.7506
BGER000335-RA	2060	1305.74	318	34.0504
BGER000336-RA	699	140.435	113	112.501
BGER000337-RA	453	82.7598	420	709.55
BGER000338-RA	2013	1258.74	166	18.4384
BGER000339-RA	503	101.107	54	74.6734
BGER000340-RA	1521	766.742	249	45.4049
BGER000341-RA	591	124.024	437	492.64
BGER000342-RA	3357	2602.74	281	15.0948
BGER000343-RA	1573	818.742	436	74.4547
BGER000344-RA	495	98.6682	0	0
BGER000345-RA	2548	1793.74	622	48.4823
BGER000346-RA	2166	1411.74	24	2.37689
BGER000347-RA	573	119.716	5	5.83944
BGER000348-RA	462	87.7619	0	0
BGER000349-RA	639	132.38	19	20.0671
BGER000350-RA	993	240.96	126	73.1101
BGER000351-RA	414	69.1026	0	0
BGER000352-RA	573	119.716	0	0
BGER000353-RA	1542	787.742	3	0.532464
BGER000354-RA	1116	361.742	242	93.534
BGER000355-RA	312	44.74	53	165.628
BGER000356-RA	480	94.9353	157	231.22
BGER000357-RA	1233	478.742	235	68.6308
BGER000358-RA	876	186.798	150	112.272
BGER000359-RA	783	157.241	31	27.5644
BGER000360-RA	501	100.001	91	127.23
BGER000361-RA	675	137.82	14	14.2026
BGER000362-RA	879	187.895	0	0
BGER000363-RA	783	157.241	0	0
BGER000364-RA	1848	1093.74	0	0
BGER000365-RA	1656	901.742	0	0
BGER000366-RA	279	78.5625	0	0
BGER000367-RA	441	78.4014	1	1.78332
BGER000368-RA	816	167.266	76	63.527
BGER000369-RA	1237	482.742	346	100.211
BGER000370-RA	2741	1986.74	394.193	27.7409
BGER000371-RA	933	209.215	0	0
BGER000372-RA	3651	2896.74	0	0
BGER000373-RA	624	129.131	0.00485337	0.00525491
BGER000374-RA	1683	928.742	3	0.451626
BGER000375-RA	840	173.996	6	4.82132
BGER000376-RA	870	184.702	0	0
BGER000377-RA	1194	439.742	270	85.8458
BGER000378-RA	951	218.285	0	0
BGER000379-RA	1055	300.742	54	25.1046
BGER000380-RA	2306	1551.74	75	6.75763
BGER000381-RA	377	57.0452	3	7.35284
BGER000382-RA	2297	1542.74	169	15.316
BGER000383-RA	648	134.357	108	112.387
BGER000384-RA	453	82.7598	75	126.705
BGER000385-RA	531	108.894	53	68.0497
BGER000386-RA	1388	633.742	2	0.441235
BGER000387-RA	1216	461.742	18	5.45037
BGER000388-RA	312	44.74	9	28.1254
BGER000389-RA	630	130.185	4	4.29586
BGER000390-RA	657	135.692	2	2.06076
BGER000391-RA	150	75.8333	0	0
BGER000392-RA	1398	643.742	0.729869	0.158521
BGER000393-RA	636	131.498	0	0
BGER000394-RA	2091	1336.74	2920	305.413
BGER000395-RA	1599	844.742	75	12.4134
BGER000396-RA	1944	1189.74	171.851	20.1954
BGER000397-RA	1944	1189.74	499.695	58.7226
BGER000398-RA	1917	1162.74	324.753	39.0501
BGER000399-RA	2010	1255.74	195.33	21.7481
BGER000400-RA	2034	1279.74	404.281	44.1686
BGER000401-RA	1800	1045.74	353.484	47.2605
BGER000402-RA	1743	988.742	341.292	48.261
BGER000403-RA	1593	838.742	124.313	20.7225
BGER000404-RA	1594	839.742	354	58.94
BGER000405-RA	870	184.702	373	282.351
BGER000406-RA	7108	6353.74	344	7.56975
BGER000407-RA	1791	1036.74	65	8.76588
BGER000408-RA	714	143.403	29	28.2742
BGER000409-RA	624	129.131	191	206.802
BGER000410-RA	1157	402.742	9	3.12441
BGER000411-RA	496	98.9766	85	120.071
BGER000412-RA	634	131.335	56	59.6155
BGER000413-RA	936	210.708	82	54.4108
BGER000414-RA	4334	3579.74	235	9.17844
BGER000415-RA	2115	1360.74	151	15.5151
BGER000416-RA	1854	1099.74	2244	285.289
BGER000417-RA	900	195.726	66	47.1463
BGER000418-RA	2727	1972.74	530	37.5628
BGER000419-RA	2175	1420.74	0	0
BGER000420-RA	720	144.006	0	0
BGER000421-RA	360	49.9688	3	8.39413
BGER000422-RA	1228	473.742	82	24.2005
BGER000423-RA	500	99.8981	0	0
BGER000424-RA	2122	1367.74	332	33.938
BGER000425-RA	615	128.64	119	129.337
BGER000426-RA	1948	1193.74	66	7.73012
BGER000427-RA	2824	2069.74	301	20.3331
BGER000428-RA	1408	653.742	121	25.8781
BGER000429-RA	765	153.003	86	78.5868
BGER000430-RA	1014	259.742	15	8.07425
BGER000431-RA	762	152.328	1	0.917852
BGER000432-RA	1090	335.742	0	0
BGER000433-RA	635	131.414	0	0
BGER000434-RA	1976	1221.74	8	0.91551
BGER000435-RA	196	70.75	0	0
BGER000436-RA	867	183.659	67.5437	51.4191
BGER000437-RA	2926	2171.74	837	53.8853
BGER000438-RA	576	120.079	39	45.4098
BGER000439-RA	969	227.594	369	226.683
BGER000440-RA	2598	1843.74	277	21.0055
BGER000441-RA	534	110.204	12	15.2243
BGER000442-RA	2906	2151.74	1	0.0649774
BGER000443-RA	1098	343.742	0	0
BGER000444-RA	258	76.2	0	0
BGER000445-RA	5703	4948.74	4	0.11301
BGER000446-RA	2088	1333.74	18	1.88692
BGER000447-RA	2721	1966.74	15.1639	1.078
BGER000448-RA	1502	747.742	0	0
BGER000449-RA	708	142.431	0	0
BGER000450-RA	294	68.4444	0	0
BGER000451-RA	996	243.036	2	1.15057
BGER000452-RA	523	107.267	1	1.30343
BGER000453-RA	1383	628.742	55	12.2305
BGER000454-RA	201	70	0	0
BGER000455-RA	2232	1477.74	8	0.75691
BGER000456-RA	1130	375.742	7	2.60472
BGER000457-RA	1668	913.742	0	0
BGER000458-RA	1788	1033.74	2.3338	0.315648
BGER000459-RA	1407	652.742	4	0.856784
BGER000460-RA	630	130.185	0	0
BGER000461-RA	1326	571.742	0	0
BGER000462-RA	2730	1975.74	33	2.33527
BGER000463-RA	3792	3037.74	671.053	30.8858
BGER000464-RA	441	78.4014	0	0
BGER000465-RA	2028	1273.74	5	0.548834
BGER000466-RA	480	94.9353	73	107.51
BGER000467-RA	2672	1917.74	124	9.04033
BGER000468-RA	528	107.688	18	23.3701
BGER000469-RA	858	180.483	42	32.5361
BGER000470-RA	1163	408.742	19	6.49916
BGER000471-RA	240	80.2632	8	13.9356
BGER000472-RA	528	107.688	0	0
BGER000473-RA	981	233.71	0	0
BGER000474-RA	1374	619.742	429	96.7831
BGER000475-RA	576	120.079	54.7044	63.6953
BGER000476-RA	766	153.245	29.2956	26.7282
BGER000477-RA	573	119.716	15	17.5183
BGER000478-RA	1133	378.742	421	155.415
BGER000479-RA	2612	1857.74	20	1.50521
BGER000480-RA	1533	778.742	83	14.9018
BGER000481-RA	645	133.28	100	104.903
BGER000482-RA	285	73.3514	5	9.53048
BGER000483-RA	1865	1110.74	354	44.5598
BGER000484-RA	384	61.0583	0	0
BGER000485-RA	1347	592.742	54	12.7374
BGER000486-RA	1794	1039.74	1	0.134471
BGER000487-RA	417	69.8732	10	20.0098
BGER000488-RA	1407	652.742	0	0
BGER000489-RA	918	203.216	0	0
BGER000490-RA	816	167.266	0	0
BGER000491-RA	285	73.3514	1	1.9061
BGER000492-RA	396	64.0743	0	0
BGER000493-RA	1206	451.742	16	4.95202
BGER000494-RA	1546	791.742	40	7.06365
BGER000495-RA	885	190.058	53	38.9891
BGER000496-RA	777	156.017	1	0.896149
BGER000497-RA	720	144.006	32	31.0687
BGER000498-RA	225	83.2667	2	3.35824
BGER000499-RA	2681	1926.74	1.00407	0.0728605
BGER000500-RA	669	137.845	6	6.08575
BGER000501-RA	1869	1114.74	0	0
BGER000502-RA	2220	1465.74	0	0
BGER000503-RA	1230	475.742	0	0
BGER000504-RA	3729	2974.74	0	0
BGER000505-RA	1914	1159.74	0	0
BGER000506-RA	1374	619.742	0	0
BGER000507-RA	486	97.6948	0	0
BGER000508-RA	591	124.024	0	0
BGER000509-RA	1500	745.742	0	0
BGER000510-RA	321	45.6	0	0
BGER000511-RA	1431	676.742	49	10.1234
BGER000512-RA	3140	2385.74	627	36.7449
BGER000513-RA	1961	1206.74	92	10.6592
BGER000514-RA	499	99.9165	3	4.19795
BGER000515-RA	546	113.696	3	3.68916
BGER000516-RA	602	126.193	38	42.1019
BGER000517-RA	1011	256.742	4	2.17829
BGER000518-RA	1239	484.742	18	5.19176
BGER000519-RA	1867	1112.74	321	40.3333
BGER000520-RA	691	139.033	130	130.731
BGER000521-RA	499	99.9165	13	18.1911
BGER000522-RA	633	130.952	178	190.046
BGER000523-RA	1878	1123.74	303	37.6989
BGER000524-RA	777	156.017	2333	2090.72
BGER000525-RA	282	81.5625	0	0
BGER000526-RA	855	179.16	8	6.24311
BGER000527-RA	411	68.2117	0	0
BGER000528-RA	630	130.185	0	0
BGER000529-RA	702	141.173	0	0
BGER000530-RA	643	133.1	13	13.6558
BGER000531-RA	480	94.9353	10	14.7274
BGER000532-RA	318	45.292	31	95.6957
BGER000533-RA	708	142.431	38	37.3019
BGER000534-RA	480	94.9353	0	0
BGER000535-RA	613	128.432	0	0
BGER000536-RA	4352	3597.74	552.74	21.4805
BGER000537-RA	393	62.9399	0.17001	0.377659
BGER000538-RA	2213	1458.74	370.013	35.4643
BGER000539-RA	2022	1267.74	114	12.5726
BGER000540-RA	381	59.735	0	0
BGER000541-RA	470	90.9986	6	9.21869
BGER000542-RA	479	94.4343	11	16.286
BGER000543-RA	654	135.374	1029	1062.75
BGER000544-RA	423	72.3803	124	239.527
BGER000545-RA	1771	1016.74	2	0.275025
BGER000546-RA	839	173.697	1	0.804933
BGER000547-RA	476	93.5747	3	4.48245
BGER000548-RA	756	151.484	0	0
BGER000549-RA	1434	679.742	210	43.1945
BGER000550-RA	358	49.3373	2	5.6677
BGER000551-RA	377	57.0452	0	0
BGER000552-RA	547	113.566	2	2.46227
BGER000553-RA	456	84.2159	159	263.971
BGER000554-RA	1486	731.742	382	72.9891
BGER000555-RA	1392	637.742	504	110.494
BGER000556-RA	1116	361.742	317	122.522
BGER000557-RA	981	233.71	331	198.018
BGER000558-RA	786	158.411	54	47.6607
BGER000559-RA	497	99.4019	135	189.886
BGER000560-RA	210	79	0	0
BGER000561-RA	585	121.894	0	0
BGER000562-RA	1199	444.742	0	0
BGER000563-RA	915	201.792	518	358.904
BGER000564-RA	498	99.6002	0	0
BGER000565-RA	183	78	4	7.16998
BGER000566-RA	1299	544.742	9	2.30996
BGER000567-RA	646	133.754	16	16.725
BGER000568-RA	2997	2242.74	296	18.4529
BGER000569-RA	2578	1823.74	37	2.83655
BGER000570-RA	1143	388.742	4	1.43864
BGER000571-RA	1203	448.742	0	0
BGER000572-RA	1098	343.742	0	0
BGER000573-RA	720	144.006	0	0
BGER000574-RA	300	51.1194	0	0
BGER000575-RA	743	148.248	26	24.5209
BGER000576-RA	1724	969.742	45	6.48797
BGER000577-RA	1833	1078.74	51	6.61006
BGER000578-RA	2420	1665.74	233	19.5569
BGER000579-RA	738	147.683	197	186.504
BGER000580-RA	1185	430.742	36	11.6853
BGER000581-RA	662	136.808	98	100.154
BGER000582-RA	360	49.9688	63	176.277
BGER000583-RA	1251	496.742	249	70.0844
BGER000584-RA	774	155.482	107	96.2178
BGER000585-RA	420	71.2624	133	260.942
BGER000586-RA	1908	1153.74	0	0
BGER000587-RA	3412	2657.74	0	0
BGER000588-RA	2224	1469.74	733	69.7294
BGER000589-RA	2231	1476.74	203	19.2196
BGER000590-RA	1065	310.742	0	0
BGER000591-RA	1162	407.742	0	0
BGER000592-RA	3039	2284.74	5	0.305975
BGER000593-RA	611	127.893	24	26.2373
BGER000594-RA	372	54.2315	0	0
BGER000595-RA	642	133.109	0	0
BGER000596-RA	791	159.66	2	1.7514
BGER000597-RA	615	128.64	0	0
BGER000598-RA	633	130.952	0	0
BGER000599-RA	1548	793.742	1	0.176146
BGER000600-RA	872	185.116	509	384.438
BGER000601-RA	1293	538.742	172	44.6376
BGER000602-RA	1825	1070.74	632	82.5249
BGER000603-RA	306	44.9195	52.8838	164.604
BGER000604-RA	724	145.09	11	10.6001
BGER000605-RA	3366	2611.74	462	24.7323
BGER000606-RA	1248	493.742	200	56.6347
BGER000607-RA	365	50.6703	1	2.7593
BGER000608-RA	1417	662.742	22	4.64121
BGER000609-RA	840	173.996	88	70.7126
BGER000610-RA	1158	403.742	129	44.6724
BGER000611-RA	1846	1091.74	448	57.3734
BGER000612-RA	543	112.117	728	907.847
BGER000613-RA	1000	245.742	275	156.461
BGER000614-RA	1254	499.742	12	3.35729
BGER000615-RA	858	180.483	28	21.6907
BGER000616-RA	2214	1459.74	421	40.3236
BGER000617-RA	402	65.8532	0	0
BGER000618-RA	753	150.691	0	0
BGER000619-RA	1116	361.742	0	0
BGER000620-RA	801	161.825	113	97.6305
BGER000621-RA	1285	530.742	57.3225	15.1006
BGER000622-RA	996	243.036	9	5.17755
BGER000623-RA	1168	413.742	433	146.323
BGER000624-RA	753	150.691	53	49.1745
BGER000625-RA	693	139.495	24	24.055
BGER000626-RA	1923	1168.74	0	0
BGER000627-RA	1311	556.742	2	0.50226
BGER000628-RA	1872	1117.74	7	0.875607
BGER000629-RA	1989	1234.74	10	1.13234
BGER000630-RA	927	206.813	1.07567	0.727197
BGER000631-RA	462	87.7619	0	0
