target_id	length	eff_length	est_counts	tpm
BGER000191-RA	1251	769.514	1.76186	0.0830461
BGER000192-RA	306	24.7765	6	8.78365
BGER000193-RA	150	74.25	0	0
BGER000194-RA	642	188.913	0	0
BGER000195-RA	674	213.461	0	0
BGER000196-RA	5315	4833.51	946	7.09893
BGER000197-RA	1542	1060.51	190	6.49833
BGER000198-RA	324	26.6219	12	16.3496
BGER000199-RA	876	396.59	19	1.73771
BGER000200-RA	1716	1234.51	1	0.0293811
BGER000201-RA	186	70.5714	1	0.513968
BGER000202-RA	1234	752.514	5	0.241002
BGER000203-RA	1266	784.514	0	0
BGER000204-RA	1857	1375.51	4	0.105477
BGER000205-RA	1053	571.514	5	0.317328
BGER000206-RA	570	140.989	0	0
BGER000207-RA	378	48.4114	3	2.2477
BGER000208-RA	421	64.7091	0	0
BGER000209-RA	588	151.981	2	0.477315
BGER000210-RA	1104	622.514	0	0
BGER000211-RA	1017	535.514	0	0
BGER000212-RA	1275	793.514	1	0.0457099
BGER000213-RA	624	175.933	2	0.412333
BGER000214-RA	432	69.777	0	0
BGER000215-RA	3768	3286.51	82	0.904988
BGER000216-RA	2769	2287.51	63	0.998945
BGER000217-RA	759	286.237	55	6.96949
BGER000218-RA	678	216.814	12	2.00751
BGER000219-RA	2271	1789.51	188.181	3.81422
BGER000220-RA	1082	600.514	111	6.70447
BGER000221-RA	660	202.346	18	3.22658
BGER000222-RA	610	166.622	1	0.217687
BGER000223-RA	1525	1043.51	48	1.66843
BGER000224-RA	1878	1396.51	0	0
BGER000225-RA	639	186.501	3	0.583452
BGER000226-RA	1878	1396.51	147	3.81801
BGER000227-RA	1662	1180.51	165	5.06964
BGER000228-RA	845	366.471	1	0.0989748
BGER000229-RA	1025	543.514	11	0.734085
BGER000230-RA	1149	667.514	66	3.58631
BGER000231-RA	645	191.361	27	5.1177
BGER000232-RA	1061	579.514	427	26.7257
BGER000233-RA	480	94.2831	42	16.1577
BGER000234-RA	756	283.529	1	0.127928
BGER000235-RA	1107	625.514	66	3.82712
BGER000236-RA	498	102.767	1	0.35295
BGER000237-RA	1134	652.514	66	3.66876
BGER000238-RA	1464	982.514	54	1.99352
BGER000239-RA	1632	1150.51	57	1.797
BGER000240-RA	901	420.939	70	6.03175
BGER000241-RA	493	100.315	0	0
BGER000242-RA	678	216.814	2	0.334586
BGER000243-RA	1445	963.514	397.648	14.9694
BGER000244-RA	446	77.2235	268	125.878
BGER000245-RA	1228	746.514	263	12.7786
BGER000246-RA	1424	942.514	193	7.42735
BGER000247-RA	297	28.7399	2	2.52411
BGER000248-RA	1080	598.514	103	6.24205
BGER000249-RA	360	40.1655	67	60.5043
BGER000250-RA	2622	2140.51	1809	30.6539
BGER000251-RA	1047	565.514	183	11.7374
BGER000252-RA	363	41.5134	2	1.74746
BGER000253-RA	936	455.329	86	6.85074
BGER000254-RA	923	442.509	281	23.0329
BGER000255-RA	870	390.708	206	19.124
BGER000256-RA	1390	908.514	118.328	4.72412
BGER000257-RA	878	398.51	12.1561	1.10642
BGER000258-RA	1174	692.514	131	6.86132
BGER000259-RA	2352	1870.51	415	8.04733
BGER000260-RA	617	171.014	0	0
BGER000261-RA	8741	8259.51	621.642	2.72993
BGER000262-RA	607	164.761	3	0.660439
BGER000263-RA	928	447.42	1	0.081068
BGER000264-RA	1766	1284.51	97	2.73903
BGER000265-RA	390	51.4726	6	4.22805
BGER000266-RA	466	86.6072	35	14.6581
BGER000267-RA	1905	1423.51	2	0.0509604
BGER000268-RA	774	299.889	2	0.241899
BGER000269-RA	452	79.8764	31.5167	14.3116
BGER000270-RA	1026	544.514	3.06015	0.203844
BGER000271-RA	1008	526.514	1	0.0688898
BGER000272-RA	766	292.675	0	0
BGER000273-RA	1881	1399.51	36	0.933018
BGER000274-RA	492	99.7031	3	1.09138
BGER000275-RA	1222	740.514	8	0.391851
BGER000276-RA	798	322.062	186	20.9478
BGER000277-RA	2601	2119.51	72	1.23214
BGER000278-RA	1239	757.514	0	0
BGER000279-RA	681	219.253	0	0
BGER000280-RA	3062	2580.51	95.1919	1.33801
BGER000281-RA	1583	1101.51	579	19.0657
BGER000282-RA	1784	1302.51	25	0.696181
BGER000283-RA	663	204.769	0	0
BGER000284-RA	1212	730.514	15	0.744779
BGER000285-RA	582	147.863	4.62678	1.13497
BGER000286-RA	456	81.8729	15	6.64532
BGER000287-RA	963	481.816	11	0.828087
BGER000288-RA	2586	2104.51	51	0.878988
BGER000289-RA	1434	952.514	0	0
BGER000290-RA	3099	2617.51	126	1.74601
BGER000291-RA	594	156.28	23	5.33814
BGER000292-RA	1611	1129.51	63	2.02308
BGER000293-RA	759	286.237	33	4.1817
BGER000294-RA	2615	2133.51	101.798	1.73064
BGER000295-RA	2445	1963.51	13	0.240145
BGER000296-RA	732	262.195	0	0
BGER000297-RA	565	138.118	0	0
BGER000298-RA	447	77.7944	0	0
BGER000299-RA	1385	903.514	215	8.63114
BGER000300-RA	1287	805.514	11	0.495318
BGER000301-RA	1057	575.514	0	0
BGER000302-RA	1071	589.514	102	6.27582
BGER000303-RA	714	246.442	5.87908	0.865285
BGER000304-RA	2147	1665.51	818.993	17.836
BGER000305-RA	3581	3099.51	421	4.92667
BGER000306-RA	291	41.2893	0	0
BGER000307-RA	551	130.494	0	0
BGER000308-RA	1276	794.514	182.854	8.34772
BGER000309-RA	899	418.939	1	0.0865792
BGER000310-RA	1164	682.514	0	0
BGER000311-RA	1401	919.514	4	0.157785
BGER000312-RA	698	233.001	0	0
BGER000313-RA	1313	831.514	80	3.48968
BGER000314-RA	281	42.2131	8	6.87396
BGER000315-RA	844	365.471	426	42.2786
BGER000316-RA	2239	1757.51	2	0.0412758
BGER000317-RA	585	149.972	0	0
BGER000318-RA	975	493.767	0	0
BGER000319-RA	1111	629.514	0	0
BGER000320-RA	248	56.766	9	5.75068
BGER000321-RA	399	54.9907	0	0
BGER000322-RA	1047	565.514	128.84	8.26365
BGER000323-RA	7503	7021.51	332.816	1.71924
BGER000324-RA	4733	4251.51	133	1.13468
BGER000325-RA	267	51.5342	11	7.74215
BGER000326-RA	1776	1294.51	6.83239	0.191439
BGER000327-RA	3915	3433.51	568.618	6.00684
BGER000328-RA	955	473.912	32	2.44916
BGER000329-RA	492	99.7031	32.0354	11.6543
BGER000330-RA	897	416.981	39	3.39244
BGER000331-RA	693	229.101	38	6.01618
BGER000332-RA	696	231.492	0	0
BGER000333-RA	1140	658.514	12	0.660969
BGER000334-RA	917	436.641	118	9.80217
BGER000335-RA	2060	1578.51	143	3.28588
BGER000336-RA	699	233.927	31	4.80669
BGER000337-RA	453	80.4687	85	38.3139
BGER000338-RA	2013	1531.51	393.312	9.31495
BGER000339-RA	503	105.327	92	31.6819
BGER000340-RA	1521	1039.51	157	5.47815
BGER000341-RA	591	154.04	190	44.7389
BGER000342-RA	3357	2875.51	143	1.80379
BGER000343-RA	1573	1091.51	192	6.38023
BGER000344-RA	495	101.377	0	0
BGER000345-RA	2548	2066.51	13116	230.212
BGER000346-RA	2166	1684.51	5	0.107661
BGER000347-RA	573	142.69	1	0.254198
BGER000348-RA	462	84.6697	2	0.856774
BGER000349-RA	639	186.501	5	0.97242
BGER000350-RA	993	511.617	136	9.64181
BGER000351-RA	414	61.7223	0	0
BGER000352-RA	573	142.69	0	0
BGER000353-RA	1542	1060.51	4	0.136807
BGER000354-RA	1116	634.514	183	10.461
BGER000355-RA	312	23.6754	20	30.6406
BGER000356-RA	480	94.2831	48	18.466
BGER000357-RA	1233	751.514	65	3.13719
BGER000358-RA	876	396.59	101	9.23729
BGER000359-RA	783	308.21	9	1.05916
BGER000360-RA	501	104.299	29	10.0851
BGER000361-RA	675	214.277	17	2.87765
BGER000362-RA	879	399.43	0	0
BGER000363-RA	783	308.21	0	0
BGER000364-RA	1848	1366.51	0	0
BGER000365-RA	1656	1174.51	0	0
BGER000366-RA	279	42.687	0	0
BGER000367-RA	441	74.3345	0	0
BGER000368-RA	816	338.859	241	25.7966
BGER000369-RA	1237	755.514	134	6.4332
BGER000370-RA	2741	2259.51	278.155	4.46516
BGER000371-RA	933	452.375	3	0.24054
BGER000372-RA	3651	3169.51	4	0.0457754
BGER000373-RA	624	175.933	0	0
BGER000374-RA	1683	1201.51	4.44194	0.134094
BGER000375-RA	840	361.617	2	0.200607
BGER000376-RA	870	390.708	1	0.0928351
BGER000377-RA	1194	712.514	42	2.13806
BGER000378-RA	951	470.006	3.3248	0.256582
BGER000379-RA	1055	573.514	334	21.1236
BGER000380-RA	2306	1824.51	18	0.357841
BGER000381-RA	377	48.0699	3	2.26367
BGER000382-RA	2297	1815.51	251	5.01463
BGER000383-RA	648	193.676	398	74.5369
BGER000384-RA	453	80.4687	99	44.6244
BGER000385-RA	531	119.224	64	19.4707
BGER000386-RA	1388	906.514	0	0
BGER000387-RA	1216	734.514	14	0.691341
BGER000388-RA	312	23.6754	20	30.6406
BGER000389-RA	630	180.082	22	4.43116
BGER000390-RA	657	200.227	1	0.181152
BGER000391-RA	150	74.25	1	0.488504
BGER000392-RA	1398	916.514	0.00977496	0.000386848
BGER000393-RA	636	184.333	0	0
BGER000394-RA	2091	1609.51	441	9.93822
BGER000395-RA	1599	1117.51	16	0.519316
BGER000396-RA	1944	1462.51	18.1551	0.450259
BGER000397-RA	1944	1462.51	98.9117	2.45308
BGER000398-RA	1917	1435.51	84.9332	2.14603
BGER000399-RA	2010	1528.51	30.2458	0.717728
BGER000400-RA	2034	1552.51	80.1471	1.87248
BGER000401-RA	1800	1318.51	66.4942	1.82921
BGER000402-RA	1743	1261.51	72	2.07017
BGER000403-RA	1593	1111.51	10.113	0.330012
BGER000404-RA	1594	1112.51	151	4.92307
BGER000405-RA	870	390.708	107.362	9.96696
BGER000406-RA	7108	6626.51	279	1.52716
BGER000407-RA	1791	1309.51	43	1.19103
BGER000408-RA	714	246.442	5	0.735902
BGER000409-RA	624	175.933	350	72.1582
BGER000410-RA	1157	675.514	22	1.18128
BGER000411-RA	496	101.882	241	85.7997
BGER000412-RA	634	182.892	164	32.5248
BGER000413-RA	936	455.329	81	6.45244
BGER000414-RA	4334	3852.51	116	1.09214
BGER000415-RA	2115	1633.51	184	4.08564
BGER000416-RA	1854	1372.51	537	14.1913
BGER000417-RA	900	419.939	71	6.13248
BGER000418-RA	2727	2245.51	425	6.86496
BGER000419-RA	2175	1693.51	0	0
BGER000420-RA	720	251.844	1	0.144023
BGER000421-RA	360	40.1655	31	27.9945
BGER000422-RA	1228	746.514	101	4.90736
BGER000423-RA	500	103.847	0	0
BGER000424-RA	2122	1640.51	7460	164.939
BGER000425-RA	615	169.927	100.656	21.4854
BGER000426-RA	1948	1466.51	211	5.21868
BGER000427-RA	2824	2342.51	729	11.2878
BGER000428-RA	1408	926.514	57	2.23145
BGER000429-RA	765	291.705	29	3.60595
BGER000430-RA	1014	532.514	44	2.997
BGER000431-RA	762	289.002	3	0.376518
BGER000432-RA	1090	608.514	0	0
BGER000433-RA	635	183.706	1	0.197443
BGER000434-RA	1976	1494.51	645.057	15.6553
BGER000435-RA	196	67.2353	0	0
BGER000436-RA	867	387.786	81.428	7.61634
BGER000437-RA	2926	2444.51	295	4.37718
BGER000438-RA	576	144.315	56	14.0748
BGER000439-RA	969	487.816	52	3.86644
BGER000440-RA	2598	2116.51	159	2.72484
BGER000441-RA	534	120.795	5	1.50136
BGER000442-RA	2906	2424.51	6	0.0897617
BGER000443-RA	1098	616.514	1	0.0588331
BGER000444-RA	258	56.5893	0	0
BGER000445-RA	5703	5221.51	6	0.0416792
BGER000446-RA	2088	1606.51	18	0.406399
BGER000447-RA	2721	2239.51	42.5256	0.688749
BGER000448-RA	1502	1020.51	0	0
BGER000449-RA	708	241.333	0	0
BGER000450-RA	294	35.7186	1	1.01548
BGER000451-RA	996	514.566	1	0.0704894
BGER000452-RA	523	114.912	1	0.315647
BGER000453-RA	1383	901.514	36	1.44842
BGER000454-RA	201	62.05	3	1.75365
BGER000455-RA	2232	1750.51	54	1.1189
BGER000456-RA	1130	648.514	12	0.671161
BGER000457-RA	1668	1186.51	1	0.0305697
BGER000458-RA	1788	1306.51	31.0575	0.862217
BGER000459-RA	1407	925.514	1	0.0391906
BGER000460-RA	630	180.082	0	0
BGER000461-RA	1326	844.514	0	0
BGER000462-RA	2730	2248.51	3	0.0483939
BGER000463-RA	3792	3310.51	906.285	9.92965
BGER000464-RA	441	74.3345	0	0
BGER000465-RA	2028	1546.51	7	0.164176
BGER000466-RA	480	94.2831	14	5.38591
BGER000467-RA	2672	2190.51	81	1.34123
BGER000468-RA	528	117.438	22	6.79484
BGER000469-RA	858	379.134	160	15.3071
BGER000470-RA	1163	681.514	186	9.89926
BGER000471-RA	240	64.6111	5	2.8069
BGER000472-RA	528	117.438	0	0
BGER000473-RA	981	499.718	2	0.145168
BGER000474-RA	1374	892.514	283	11.501
BGER000475-RA	576	144.315	53	13.3208
BGER000476-RA	766	292.675	151	18.7136
BGER000477-RA	573	142.69	3129.37	795.479
BGER000478-RA	1133	651.514	6584.63	366.583
BGER000479-RA	2612	2130.51	74	1.25983
BGER000480-RA	1533	1051.51	111	3.82889
BGER000481-RA	645	191.361	21	3.98043
BGER000482-RA	285	42	0	0
BGER000483-RA	1865	1383.51	41	1.07489
BGER000484-RA	384	49.3143	31	22.801
BGER000485-RA	1347	865.514	14	0.586703
BGER000486-RA	1794	1312.51	109	3.01222
BGER000487-RA	417	63.1076	5	2.87377
BGER000488-RA	1407	925.514	0	0
BGER000489-RA	918	437.641	0	0
BGER000490-RA	816	338.859	0	0
BGER000491-RA	285	42	2	1.72721
BGER000492-RA	396	53.8924	0	0
BGER000493-RA	1206	724.514	16	0.80101
BGER000494-RA	1546	1064.51	122	4.15693
BGER000495-RA	885	405.228	66	5.90757
BGER000496-RA	777	302.583	0	0
BGER000497-RA	720	251.844	7	1.00816
BGER000498-RA	225	64.2069	1	0.564915
BGER000499-RA	2681	2199.51	24.3113	0.400909
BGER000500-RA	669	209.601	2	0.3461
BGER000501-RA	1869	1387.51	0	0
BGER000502-RA	2220	1738.51	0	0
BGER000503-RA	1230	748.514	0	0
BGER000504-RA	3729	3247.51	0	0
BGER000505-RA	1914	1432.51	1	0.0253201
BGER000506-RA	1374	892.514	0	0
BGER000507-RA	486	96.948	0	0
BGER000508-RA	591	154.04	0	0
BGER000509-RA	1500	1018.51	0	0
BGER000510-RA	321	25.6471	1	1.41425
BGER000511-RA	1431	949.514	9	0.3438
BGER000512-RA	3140	2658.51	96	1.30978
BGER000513-RA	1961	1479.51	168	4.11865
BGER000514-RA	499	103.342	15	5.26475
BGER000515-RA	546	127.719	44	12.4957
BGER000516-RA	602	161.434	1	0.224683
BGER000517-RA	1011	529.514	5	0.342497
BGER000518-RA	1239	757.514	18	0.861879
BGER000519-RA	1867	1385.51	87	2.27758
BGER000520-RA	691	227.537	113	18.0132
BGER000521-RA	499	103.342	26	9.12556
BGER000522-RA	633	182.056	50	9.96159
BGER000523-RA	1878	1396.51	96	2.49339
BGER000524-RA	777	302.583	226	27.0913
BGER000525-RA	282	42.5323	16.4667	14.0427
BGER000526-RA	855	376.21	6	0.578477
BGER000527-RA	411	60.2678	0	0
BGER000528-RA	630	180.082	6	1.2085
BGER000529-RA	702	236.136	0	0
BGER000530-RA	643	189.786	18	3.44012
BGER000531-RA	480	94.2831	16	6.15532
BGER000532-RA	318	24.5204	23	34.0224
BGER000533-RA	708	241.333	10	1.50296
BGER000534-RA	480	94.2831	44	16.9271
BGER000535-RA	613	168.521	62	13.3445
BGER000536-RA	4352	3870.51	1024.65	9.60222
BGER000537-RA	393	52.8846	5.67468	3.89203
BGER000538-RA	2213	1731.51	152.24	3.18909
BGER000539-RA	2022	1540.51	519	12.2199
BGER000540-RA	381	48.8731	0	0
BGER000541-RA	470	88.6687	52	21.2715
BGER000542-RA	479	93.7471	62	23.9883
BGER000543-RA	654	197.904	95	17.4114
BGER000544-RA	423	65.5161	31	17.1624
BGER000545-RA	1771	1289.51	0	0
BGER000546-RA	839	360.654	13	1.30743
BGER000547-RA	476	91.8293	0	0
BGER000548-RA	756	283.529	1.26502	0.161832
BGER000549-RA	1434	952.514	38	1.44703
BGER000550-RA	358	39.4906	15	13.7773
BGER000551-RA	377	48.0699	5	3.77278
BGER000552-RA	547	128.271	0	0
BGER000553-RA	456	81.8729	40	17.7208
BGER000554-RA	1486	1004.51	136	4.91075
BGER000555-RA	1392	910.514	190	7.56888
BGER000556-RA	1116	634.514	73.9789	4.22894
BGER000557-RA	981	499.718	53	3.84694
BGER000558-RA	786	310.927	12.8083	1.49416
BGER000559-RA	497	102.457	20	7.08035
BGER000560-RA	210	55.9615	0	0
BGER000561-RA	585	149.972	0	0
BGER000562-RA	1199	717.514	0	0
BGER000563-RA	915	434.641	58	4.84018
BGER000564-RA	498	102.767	8	2.8236
BGER000565-RA	183	67.5714	0	0
BGER000566-RA	1299	817.514	3	0.133104
BGER000567-RA	646	192.148	55	10.3823
BGER000568-RA	2997	2515.51	223.26	3.21921
BGER000569-RA	2578	2096.51	1062	18.3735
BGER000570-RA	1143	661.514	15	0.822464
BGER000571-RA	1203	721.514	0	0
BGER000572-RA	1098	616.514	67	3.94182
BGER000573-RA	720	251.844	3	0.43207
BGER000574-RA	300	25.5872	0	0
BGER000575-RA	743	271.985	16	2.13373
BGER000576-RA	1724	1242.51	25	0.729799
BGER000577-RA	1833	1351.51	19	0.509915
BGER000578-RA	2420	1938.51	293	5.48231
BGER000579-RA	738	267.43	153	20.7514
BGER000580-RA	1185	703.514	30	1.54673
BGER000581-RA	662	203.992	46	8.17918
BGER000582-RA	360	40.1655	15	13.5457
BGER000583-RA	1251	769.514	49	2.30964
BGER000584-RA	774	299.889	61	7.37791
BGER000585-RA	420	64.2823	99	55.861
BGER000586-RA	1908	1426.51	1	0.0254266
BGER000587-RA	3412	2930.51	1	0.0123772
BGER000588-RA	2224	1742.51	154	3.2056
BGER000589-RA	2231	1749.51	46	0.953685
BGER000590-RA	1065	583.514	0	0
BGER000591-RA	1162	680.514	0	0
BGER000592-RA	3039	2557.51	6	0.0850938
BGER000593-RA	611	167.052	22	4.77678
BGER000594-RA	372	45.5855	0	0
BGER000595-RA	642	188.913	7.5365	1.44701
BGER000596-RA	791	315.513	6.56772	0.755026
BGER000597-RA	615	169.927	4	0.853812
BGER000598-RA	633	182.056	0	0
BGER000599-RA	1548	1066.51	0	0
BGER000600-RA	872	392.708	625	57.7264
BGER000601-RA	1293	811.514	55	2.45828
BGER000602-RA	1825	1343.51	453	12.2298
BGER000603-RA	306	24.7765	30.182	44.1847
BGER000604-RA	724	255.158	1	0.142153
BGER000605-RA	3366	2884.51	228	2.86699
BGER000606-RA	1248	766.514	178	8.42296
BGER000607-RA	365	42.3915	1	0.85563
BGER000608-RA	1417	935.514	1	0.0387717
BGER000609-RA	840	361.617	84	8.42548
BGER000610-RA	1158	676.514	707	37.9059
BGER000611-RA	1846	1364.51	2361	62.76
BGER000612-RA	543	126.078	508	146.146
BGER000613-RA	1000	518.514	125	8.74408
BGER000614-RA	1254	772.514	90	4.22572
BGER000615-RA	858	379.134	17	1.62638
BGER000616-RA	2214	1732.51	57	1.19334
